GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ZNF839	1.2758147677342329	0.528397	0.27703965677882814	NA	0.528397	NA	13.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
MEX3C	1.2753871047499568	0.52851	0.2769467909417354	NA	0.52851	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TOPBP1	1.2747817206101828	0.5286700000000002	0.27681533344606746	NA	0.52867	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
WFDC2	1.2747476731953735	0.5286789999999999	0.2768079401438804	NA	0.528679	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
GJB5	1.2741462644191623	0.5288380000000001	0.27667734588744186	NA	0.528838	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
COQ9	1.2739609610556795	0.5288870000000001	0.27663710777332245	NA	0.528887	NA	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
KIAA2012	3.174780655040931	0.5290139085435752	0.27653290958235704	0.630494	0.324283	3.0	18.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
C1orf158	1.2730158028942287	0.5291370000000002	0.27643186928630037	NA	0.529137	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TTBK2	1.2727550178742577	0.5292060000000001	0.2763752405387323	NA	0.529206	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TRAPPC5	1.2727096674286877	0.529218	0.27636539281460093	NA	0.529218	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
HOXD1	1.2723128948885805	0.529323	0.2762792347522313	NA	0.529323	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CRYM	1.2720370898822826	0.529396	0.27621934445607305	NA	0.529396	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
ARHGEF7	1.2719275340649827	0.5294250000000003	0.27619555471261603	NA	0.529425	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
DDX10	1.2718746471975446	0.529439	0.27618407047526944	NA	0.529439	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
