GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
HEXIM2	1.1919517143924316	0.5510245821091189	0.258829026127877	NA	0.551024582109119	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PRKAR2A	1.1919296620210662	0.5510306578419728	0.2588242375162787	NA	0.551030657841973	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CCDC39	3.0406383242841692	0.5510478579900872	0.25881068144144864	0.741243	0.294966824018812	NA	NA	NA	3.0	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NPAS3	1.1912414594005993	0.551220300839646	0.25867479621602846	NA	0.551220300839646	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ALOX12	1.1912377113248027	0.5512213338483483	0.2586739823317102	NA	0.551221333848348	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NUDT9	1.1912097203764698	0.551229048506271	0.2586679041745082	NA	0.551229048506271	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ARIH2	1.1904613324599695	0.5514353536825018	0.25850539380327875	NA	0.551435353682502	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
MTG2	4.94059375880464	0.5514547446582811	0.2584901223019873	NA	0.530706886028574	0.980995	NA	0.162421	NA	2.0	2.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TSPEAR-AS1	1.1902994113574177	0.55148	0.25847023308260764	NA	NA	NA	NA	0.55148	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CUX1	1.1901701112746348	0.5515156543573418	0.25844215592637665	NA	0.551515654357342	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ACADVL	1.190086550755657	0.5515386973058598	0.25842401099022816	NA	0.55153869730586	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
WDR18	1.1900178397921635	0.5515576460090019	0.25840909059408235	NA	0.551557646009002	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PHLDB3	1.189845528202656	0.5516051679434621	0.25837167360783664	NA	0.551605167943462	NA	NA	NA	NA	14.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FAM216B	1.189795962095186	0.5516188385733791	0.2583609104643548	NA	0.551618838573379	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR5C1	1.1896788833709324	0.5516511309335042	0.258335487142409	NA	0.551651130933504	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR51T1	1.189567343606084	0.551681897310126	0.2583112665902159	NA	0.551681897310126	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PCNX1	1.1895279417402516	0.551692766065238	0.258302710583762	NA	0.551692766065238	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CLPS	1.1893965105786666	0.5517290220670581	0.2582741706696487	NA	0.551729022067058	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
GPT	8.79385984553724	0.5517725349433282	0.25823992078219615	0.0685003	0.67400716493666	0.699593	0.912759	0.417714	2.0	6.0	4.0	4.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NKAPD1	1.1891174875063488	0.551806	0.25821358157933316	NA	NA	NA	NA	0.551806	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NRCAM	1.1890300607505597	0.551830121831422	0.25819459710052817	NA	0.551830121831422	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FAM149A	6.8591496947070585	0.5519029639373992	0.25813727359518085	NA	0.92734272363021	0.255587	0.620474	0.220319	NA	7.0	3.0	4.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR9K2	1.1885291664496462	0.5519683434208501	0.25808582928507634	NA	0.55196834342085	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
AIDA	1.1883409638758857	0.5520202867962141	0.25804496161544427	NA	0.552020286796214	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TRIM31	1.1878982929230983	0.5521424819919382	0.257948836839397	NA	0.552142481991938	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ANKS6	6.856721468907635	0.5521674581925599	0.2579291919449411	NA	0.189453440838063	0.23903	0.919062	0.779439	NA	3.0	2.0	3.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DUSP18	6.856667976921047	0.5521732852539685	0.2579246088293937	NA	0.585113497821668	0.175229	0.603787	0.524039	NA	3.0	2.0	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PLEKHM2	1.187672012516343	0.552204955038684	0.2578997006733888	NA	0.552204955038684	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
COL6A6	3.0332890552487894	0.552270094888197	0.25784847293903634	0.561243	0.391001760886613	NA	NA	NA	9.0	27.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PCP2	3.032282918324444	0.5524375420343101	0.2577168157119226	NA	0.448945868475881	NA	NA	0.489051	NA	3.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NDUFAF7	6.8536994736259285	0.5524966847634936	0.2576703236034682	NA	0.159329713150749	0.59103	0.396484	0.870174	NA	7.0	8.0	3.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ENDOD1	1.1862863089961682	0.552587683785544	0.2575987989772059	NA	0.552587683785544	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CTD-2207O23.10	1.1854885933642663	0.5528081316629772	0.2574255772286743	NA	0.552808131662977	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
UGT1A3	1.1848188767560885	0.552993275053103	0.2572801501149891	NA	0.552993275053103	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR2T34	1.1844142104915816	0.5531051752347349	0.2571922779521453	NA	0.553105175234735	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RNASEL	8.778759192138175	0.5532210981059309	0.25710126562660585	0.90124	0.165855817072431	0.655983	0.270876	0.467178	2.0	8.0	3.0	2.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
HNMT	4.926908632949345	0.5532213217509578	0.25710109005885945	NA	0.162645596593321	NA	0.918658	0.569822	NA	3.0	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LYRM4	3.0270349644317927	0.5533114015921542	0.2570303805764855	NA	NA	0.285024	NA	0.772336	NA	NA	2.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ABL1	3.026195287758858	0.5534512920752686	0.25692059432228936	NA	0.44417208123263	NA	NA	0.495814	NA	2.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SELE	1.1831069874553282	0.553466809319231	0.2569084180765144	NA	0.553466809319231	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
GZMK	3.02578322969469	0.5535199484060721	0.2568667228854109	NA	NA	NA	0.239859	0.91834	NA	NA	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
STARD10	1.182641938901254	0.553595518752386	0.25680743406608864	NA	0.553595518752386	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KRT82	3.025060139356545	0.5536404399336441	0.25677219492668274	0.930256	0.236872180106207	NA	NA	NA	2.0	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
XKR5	1.1823315692707208	0.5536814350369748	0.25674003815714336	NA	0.553681435036975	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
HTRA3	1.1818398974883533	0.553817566538308	0.2566332729861483	NA	0.553817566538308	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ADGRL2	1.1816132779559594	0.553880323032683	0.25658406317994326	NA	0.553880323032683	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TAPT1	3.0230165526061024	0.5539810510293477	0.2565050900985282	NA	NA	NA	0.244414	0.902473	NA	NA	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ATPSCKMT	1.1812389470366789	0.5539840000000001	0.2565027782536185	0.553984	NA	NA	NA	NA	2.0	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
FOXL1	1.1812375259252819	0.5539843936366281	0.25650246966319956	NA	0.553984393636628	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ADD3	1.181000410964454	0.554050076524048	0.2564509808036675	NA	0.554050076524048	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
DMRTC2	1.1809134337330014	0.5540741719188531	0.2564320939378319	NA	0.554074171918853	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NELFB	3.022184783265247	0.5541197184043196	0.25639639515354506	NA	NA	0.249196	NA	0.885523	NA	NA	2.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NUDT22	8.769254625129262	0.5541333431883559	0.25638571678282	0.332344	0.365841151384229	0.88626	0.87285	0.132556	2.0	3.0	4.0	4.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CIDEB	8.768609166519362	0.554195307923703	0.2563371554781297	0.816507	0.577631217063491	0.0819141	0.919518	0.351068	3.0	10.0	2.0	3.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
GLMP	4.9187472149892795	0.5542759426109889	0.25627397079962194	NA	0.482759999334548	0.534454	NA	0.331334	NA	4.0	3.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ORMDL2	1.1800326257724878	0.5543182421303251	0.2562408289193981	NA	0.554318242130325	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
B4GALNT1	3.0206477096213127	0.5543760210206489	0.25619556296268703	0.676475	0.326454705323592	NA	NA	NA	3.0	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
C11orf74	1.1792445033352785	0.5545367204964119	0.25606969030662624	NA	0.554536720496412	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SNAPC5	1.1789619972605234	0.554615056024955	0.25600834489194096	NA	0.554615056024955	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RNASEH2A	1.1788129054229015	0.5546564018549549	0.2559759700107531	NA	0.554656401854955	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ATG4D	1.1784030898912643	0.554770066904084	0.25588697969875884	NA	0.554770066904084	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ATPAF1	3.018156845211652	0.5547915068261604	0.2558701960608395	NA	NA	0.90558	NA	0.244168	NA	NA	2.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
C3orf14	1.1780831674643917	0.554858815695157	0.25581750942644493	NA	0.554858815695157	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
IL27	1.1780535563055805	0.5548670307622258	0.25581107944500786	NA	0.554867030762226	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TRIM6	1.177948564169079	0.554896159864318	0.2557882806922448	NA	0.554896159864318	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF317	1.1777944932154347	0.554938908201128	0.25575482460975013	NA	0.554938908201128	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RP13-672B3.2	1.177026342783872	0.5551520874178473	0.25558802286290033	NA	0.555152087417847	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LHX6	1.1769320021688567	0.555178274730151	0.2555675370586402	NA	0.555178274730151	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
EHBP1	1.1765135195602159	0.5552944531107199	0.2554766647147877	NA	0.55529445311072	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
GTF3C3	1.1764077421827066	0.5553238226828698	0.2554536954491065	NA	0.55532382268287	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SGK223	1.1762994808833647	0.555353883535769	0.25543018680665247	NA	0.555353883535769	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
WDR35	1.1760098504210965	0.5554343130603439	0.25536729435087546	NA	0.555434313060344	NA	NA	NA	NA	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ABCG1	1.1759557645455798	0.5554493338390029	0.2553555497522325	NA	0.555449333839003	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
IGSF9B	1.175798298974646	0.555493067633861	0.25532135653795934	NA	0.555493067633861	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NLN	1.1750092625978625	0.555712262988002	0.25515001946573035	NA	0.555712262988002	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TXNRD3	4.907382574992711	0.5557458231551418	0.2551237926640422	NA	0.696695051999035	0.901286	NA	0.136921	NA	6.0	2.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
GAREM2	4.907202701913231	0.55576910004999	0.25510560302613655	NA	NA	0.17641	0.896566	0.543637	NA	NA	2.0	2.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
HSPB9	1.1746171025536487	0.5558212377443509	0.2550648629941179	NA	0.555821237744351	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RPAP3	1.1746126890697643	0.5558224642997418	0.2550639046182695	NA	0.555822464299742	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
GABRA4	1.1745987191007652	0.5558263467245989	0.2550608710780451	NA	0.555826346724599	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
UGT2B28	4.906385428014178	0.5558748661559851	0.25502296211278463	NA	0.634615562819527	0.905857	NA	0.149631	NA	6.0	2.0	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ADCY9	1.1742723064964184	0.555917068490279	0.2549899914815993	NA	0.555917068490279	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF350	1.1740830290225592	0.5559696822690903	0.25494889040037627	NA	0.55596968226909	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
IL6ST	1.1740674496374701	0.5559740131188469	0.25494550737988875	NA	0.555974013118847	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
MBOAT4	1.173966241505486	0.55600214837637	0.2549235303132664	NA	0.55600214837637	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ABHD15	1.1735502529214004	0.556117805677208	0.25483319953996486	NA	0.556117805677208	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SLC16A5	1.1732268343177523	0.5562077423709	0.25476297008251025	NA	0.5562077423709	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LYSMD4	1.1730405374985355	0.556259554650592	0.25472251624221925	NA	0.556259554650592	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NFIC	1.1730054950745512	0.5562693010775561	0.2547149068765347	NA	0.556269301077556	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
HIVEP3	1.1727227338573218	0.556347952329646	0.25465350605836534	NA	0.556347952329646	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CENPT	1.172712143870079	0.5563508981963041	0.25465120647185374	NA	0.556350898196304	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR3A1	1.172518182321614	0.5564048561535561	0.2546090882567538	NA	0.556404856153556	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SLC27A2	4.902224298273407	0.5564134953631603	0.2546023450878367	NA	0.159205508350433	NA	0.900599	0.601182	NA	4.0	NA	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ASIC1	1.1720260532374494	0.5565417845056131	0.25450222378393544	NA	0.556541784505613	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PEX13	4.900712842777608	0.5566091938402289	0.2544496244462756	NA	0.629058993852769	0.346426	NA	0.395842	NA	3.0	2.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CEP44	1.1717206464524736	0.5566267768133101	0.25443590554321005	NA	0.55662677681331	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KLHDC8A	4.9005605222472886	0.5566289173290773	0.25443423546114174	NA	0.186243960989838	NA	0.608467	0.761268	NA	2.0	NA	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
USP6NL	1.1716547428521502	0.556645118969826	0.2544215947582312	NA	0.556645118969826	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TMEM101	1.1716283710223034	0.5566524588933991	0.254415868188141	NA	0.556652458893399	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
HEATR5A	3.0069179817983516	0.5566683607654674	0.25440346188948976	0.772014	0.288025461003279	NA	NA	NA	3.0	18.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TADA3	1.17145756758535	0.5567	0.2543787786930616	NA	NA	NA	NA	0.5567	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SDHAF4	3.0062396847017596	0.556781747503999	0.25431501026571285	NA	NA	0.940366	NA	0.236541	NA	NA	3.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
HNRNPL	4.899265298181907	0.5567966428204558	0.25430339194804435	NA	NA	0.418581	0.87742	0.235045	NA	NA	2.0	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TLR2	1.1711033837682785	0.556798595795483	0.2543018686543948	NA	0.556798595795483	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PLPP6	1.171054320500505	0.556812255142326	0.2542912147011657	NA	0.556812255142326	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KIAA0040	1.1708334712999517	0.556873744307925	0.2542432579065992	NA	0.556873744307925	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LRIG2	1.170328466154418	0.5570143741150158	0.25413359743258035	NA	0.557014374115016	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ISX	1.1698977520085012	0.557134344017941	0.2540400690441555	NA	0.557134344017941	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
MCAT	1.1698693502493622	0.557142255871842	0.2540339016805203	NA	0.557142255871842	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TMEM255B	1.1698281711801533	0.557153727289694	0.2540249597592566	NA	0.557153727289694	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SYNJ2BP-COX16	1.1697270982931258	0.55718188456904	0.2540030120607036	NA	0.55718188456904	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ATP13A2	6.810576608972801	0.5572013020997335	0.25398787736281137	NA	0.818284760572574	0.906331	0.834162	0.0536612	NA	10.0	5.0	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
GLYCTK	3.0032457818327662	0.5572823735039969	0.25392469319180094	0.494968	0.450066141481416	NA	NA	NA	2.0	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PPDPF	1.1692877461004951	0.5573042975554909	0.25390760794426787	NA	0.557304297555491	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF506	6.809381248206919	0.5573318881937427	0.2538861077236567	NA	0.435851252802342	0.854775	0.552586	0.161351	NA	7.0	3.0	4.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
COX16	1.1691052225074852	0.5573551604677708	0.25386797344963724	NA	0.557355160467771	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PKD1	1.1690307156644582	0.5573759242412549	0.25385179449424183	NA	0.557375924241255	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
G6PC	6.807934886967216	0.5574899070079958	0.25376299082762543	NA	0.270780571471439	0.27404	0.886377	0.505389	NA	6.0	2.0	2.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
HM13	1.1684578068763731	0.5575356098941239	0.2537273889315922	NA	0.557535609894124	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ADAM21	1.168226465644776	0.5576001041114211	0.2536771538214324	NA	0.557600104111421	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
KRT14	1.1681540054438542	0.557620306385173	0.25366141928872354	NA	0.557620306385173	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TYR	1.1679996018927106	0.5576633573247041	0.25362789098359945	NA	0.557663357324704	NA	NA	NA	NA	17.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RNF175	3.0005894737285597	0.5577267581917772	0.25357851875703163	0.979297	0.227780137338711	NA	NA	NA	2.0	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
VIPAS39	1.167698149418778	0.557747418158975	0.25356243141060697	NA	0.557747418158975	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
MYH9	1.167270118965456	0.5578667973731208	0.253469485778625	NA	0.557866797373121	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF596	8.72977698188309	0.5579264182708319	0.25342307390491287	0.460753	0.666509913647811	0.254529	0.298215	0.545521	2.0	10.0	5.0	2.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PROX2	4.890185437412963	0.5579730011840651	0.25338681489836223	NA	0.192730402158992	0.550874	NA	0.816784	NA	2.0	6.0	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
