GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
UBOX5	3.9413426425265965	0.139363267279797	0.8558516804696408	NA	0.139363267279797	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FSD1L	3.9357430896325907	0.1397539999999999	0.854635753008145	NA	NA	NA	NA	0.139754	NA	NA	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DLC1	3.9354264659339	0.13977612646558804	0.8545669990455541	NA	0.139776126465588	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GART	3.932131223401717	0.140006614410323	0.8538514462214242	NA	0.140006614410323	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PTPRO	3.9301165085340415	0.14014772217518098	0.8534139564466043	NA	0.140147722175181	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DOK3	3.928115930426143	0.14028798054537003	0.8529795364301658	NA	0.14028798054537	NA	NA	NA	NA	9.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TRIM73	6.9147173146003045	0.1404642464847806	0.8524342062242293	NA	NA	0.487907	NA	0.0645879	NA	NA	4.0	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TRIM74	6.9147173146003045	0.1404642464847806	0.8524342062242293	NA	NA	0.487907	NA	0.0645879	NA	NA	4.0	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
APP	3.923743724231157	0.14059499999999994	0.8520301239180531	NA	NA	NA	NA	0.140595	NA	NA	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
C18orf63	6.907587681130921	0.14085313049662118	0.8512334962657134	NA	0.0388851237267031	NA	NA	0.813304	NA	4.0	NA	NA	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HIST2H3D	3.919029816148748	0.14092676677936197	0.8510065117838586	NA	0.140926766779362	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TTC12	6.9056399309084675	0.14095954144618505	0.8509055217279652	0.752089	0.0420910834828065	NA	NA	NA	4.0	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AATF	12.233819779547728	0.14107235577105165	0.8505580813010791	NA	0.473464020021239	0.738588	0.0165183	0.381773	NA	9.0	7.0	4.0	17.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GCFC2	3.9158395584835866	0.14115174251327103	0.8503137561339438	NA	0.141151742513271	NA	NA	NA	NA	10.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ACSL1	6.899813200678028	0.14127831158093193	0.8499245039948904	NA	0.348305477339007	NA	NA	0.0911516	NA	4.0	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NDE1	6.899046540365916	0.14132030333685988	0.8497954390451243	NA	NA	0.752313	NA	0.0422175	NA	NA	7.0	NA	14.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
WDR93	3.912645246378575	0.14137736400154896	0.8496201200736022	NA	0.141377364001549	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCDC103	6.897274203086993	0.14141742210866493	0.849497083752943	NA	0.0920553797417015	NA	NA	0.345324	NA	4.0	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GEMIN5	12.22550817621936	0.14142231658207613	0.8494820530305673	NA	1.0	0.301556	0.00862901	0.851012	NA	11.0	4.0	4.0	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HACE1	3.908637003394969	0.141660985526265	0.8487497411686484	NA	0.141660985526265	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DIAPH3	3.9076755371247347	0.141729103027819	0.848540961420799	NA	0.141729103027819	NA	NA	NA	NA	10.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF598	3.906318223627889	0.14182532108586104	0.8482462245398523	NA	0.141825321085861	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TAS2R14	3.9057580666509453	0.141865048870607	0.8481245879978094	NA	0.141865048870607	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
UNKL	3.9054986642482747	0.14188345013118	0.8480682594817732	NA	0.14188345013118	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SIGLECL1	3.900459478768752	0.142241389383233	0.8469740142582514	NA	0.142241389383233	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ASB12	3.8998042126497054	0.14228800000000003	0.8468317250284113	NA	NA	NA	NA	0.142288	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GARNL3	3.8965458764890033	0.14252	0.846124186321022	NA	NA	NA	NA	0.14252	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KALRN	3.896458609304681	0.14252621879522803	0.8461052364927207	NA	0.142526218795228	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC25A17	6.876719706084357	0.14254822046131682	0.8460381999515357	NA	0.282489131140258	NA	NA	0.113694	NA	8.0	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HCN3	3.8950666862276453	0.14262544608692398	0.8458029842369257	NA	0.142625446086924	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CRYGA	3.8948326553001937	0.14264213644613297	0.8457521650667322	NA	0.142642136446133	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KIAA1257	3.8929716439681945	0.14277492753415497	0.8453480515906088	NA	0.142774927534155	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HLA-B	3.891430336130684	0.142885	0.8450133608462362	NA	NA	NA	NA	0.142885	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SCNN1D	3.8844252312160394	0.14338633967959694	0.8434922216414447	NA	0.143386339679597	NA	NA	NA	NA	10.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TNFAIP6	3.8834423159011773	0.143456825313137	0.8432787842927332	NA	0.143456825313137	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FUT7	3.8834257304104747	0.14345801496899094	0.8432751827991873	NA	0.143458014968991	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DTL	3.8827132602092	0.14350912885313002	0.84312047186072	NA	0.14350912885313	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MAS1	3.879104998629935	0.14376827178466803	0.8423369478141509	NA	0.143768271784668	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ADH1C	3.875453449594589	0.14403099999999996	0.8415440240159261	NA	NA	NA	NA	0.144031	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MRPL9	3.875046413006195	0.14406031592649401	0.8414556371437898	NA	0.144060315926494	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NAT10	12.160513077760594	0.14418459214202212	0.8410811467263067	NA	0.0817846108384945	0.734771	0.104165	0.365454	NA	12.0	9.0	12.0	30.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NDUFS4	6.844741964936582	0.1443239275547643	0.8406616609817892	NA	0.0963686853983107	NA	NA	0.338647	NA	4.0	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SSFA2	3.866899886077025	0.14464830825892502	0.8396866412977826	NA	0.144648308258925	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
WNT7A	3.8610915753580906	0.14506900000000003	0.8384253826505761	NA	NA	NA	NA	0.145069	NA	NA	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GALNT3	9.545005824496444	0.1451671173016363	0.8381317472154047	NA	1.0	0.401974	NA	0.0210441	NA	6.0	6.0	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ATP10A	12.137067129420775	0.14519226564751744	0.8380565177686305	NA	1.0	0.571936	0.0182851	0.221322	NA	5.0	4.0	6.0	25.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SYT16	3.8585883001454793	0.145250687495641	0.837881803344815	NA	0.145250687495641	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PLG	3.8584977751533565	0.145257262053101	0.8378621460925384	NA	0.145257262053101	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MYO5B	12.135543878455156	0.1452579397998904	0.8378601197497592	NA	0.24187695616132	0.394797	0.0679888	0.356775	NA	8.0	7.0	4.0	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FUK	3.858307272713687	0.14527109864346702	0.8378207790133696	NA	0.145271098643467	NA	NA	NA	NA	19.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RIOK1	9.53749923884052	0.14552909069095377	0.8370501842469	NA	0.151634828305082	0.112665	NA	0.497016	NA	8.0	4.0	NA	16.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PLCB4	6.82259781534867	0.14556541224597672	0.8369418053469667	NA	NA	NA	0.550504	0.059942	NA	NA	NA	4.0	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CD300LF	9.535750963683071	0.14561350720203692	0.8367983377205749	NA	0.140284476146111	0.227965	NA	0.265742	NA	4.0	6.0	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CALB2	3.850696012684871	0.14582500000000004	0.8361680148979468	NA	NA	NA	NA	0.145825	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF25	3.8502955918716473	0.14585419860537904	0.8360810646231356	NA	0.145854198605379	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCDC59	3.849963385680983	0.14587842745142202	0.8360089269654059	NA	0.145878427451422	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ACSM1	3.8492189803453405	0.14593273389717204	0.8358472814006215	NA	0.145932733897172	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCDC144A	3.847017616208935	0.14609344787180603	0.8353692612520711	NA	0.146093447871806	NA	NA	NA	NA	12.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RP11-219A15.1	3.847017616208935	0.14609344787180603	0.8353692612520711	NA	0.146093447871806	NA	NA	NA	NA	12.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CGREF1	3.8447334708938654	0.14626039251737702	0.8348732653989712	NA	0.146260392517377	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PASK	3.8439115104423465	0.14632051500024304	0.8346947789547524	NA	0.146320515000243	NA	NA	NA	NA	20.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
BTN3A1	3.8433855426447194	0.14635900000000004	0.8345805664986683	NA	NA	NA	NA	0.146359	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TMC1	3.843178885882914	0.14637412381984702	0.8345356915530183	NA	0.146374123819847	NA	NA	NA	NA	10.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC36A4	3.842823295825652	0.14640015072504098	0.8344584761531741	NA	0.146400150725041	NA	NA	NA	NA	9.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PBDC1	3.842483854012582	0.146425	0.8343847673000023	NA	NA	NA	NA	0.146425	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZCCHC8	3.83962390819231	0.14663453356132003	0.833763737955859	NA	0.14663453356132	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MUC5B	3.8393930459586882	0.14665146072623403	0.8337136068587881	NA	0.146651460726234	NA	NA	NA	NA	9.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PCYT2	9.506497279339193	0.14703240844245113	0.8325869288134146	NA	NA	0.436315	0.719551	0.0274681	NA	NA	6.0	4.0	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TBC1D9B	3.8337896676301484	0.14706290864011903	0.8324968487147376	NA	0.147062908640119	NA	NA	NA	NA	9.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF880	6.795325918556681	0.1471077886060726	0.832364332989036	NA	0.0448508796994807	NA	NA	0.745835	NA	5.0	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DZIP3	12.089390721933235	0.14725983269883472	0.831915697258843	NA	0.0298283245177375	0.308132	0.445018	0.579534	NA	11.0	7.0	5.0	27.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CEP250	3.824329607368227	0.14776016835888006	0.8304426227296251	NA	0.14776016835888	NA	NA	NA	NA	18.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MAB21L3	9.483548399760437	0.14815395189938008	0.8292867595386164	NA	0.687401863392874	0.505688	NA	0.0250946	NA	5.0	4.0	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
C11orf86	3.8143302676705315	0.14850077025725902	0.8282712937029326	NA	0.148500770257259	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CALCR	3.811760355012158	0.14869170991017602	0.8277132442596802	NA	0.148691709910176	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KRT82	3.8110937936701728	0.14874127424198405	0.827568502303343	NA	0.148741274241984	NA	NA	NA	NA	8.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
METTL8	3.811036152381824	0.148745561123098	0.8275559856566134	NA	0.148745561123098	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OCIAD2	6.764028203255567	0.14889623241797684	0.8271162912389846	NA	NA	0.542204	NA	0.0626682	NA	NA	5.0	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FOXD4L4	3.8073567354723528	0.149019461460632	0.8267570104264109	NA	0.149019461460632	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LOC550113	3.8061553937202572	0.14910900000000005	0.8264961423795032	NA	NA	NA	NA	0.149109	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LIPE-AS1	9.463608396420268	0.14913450785090931	0.8264218546338826	NA	NA	0.0108337	0.813255	1.0	NA	NA	16.0	12.0	35.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ANXA10	9.455103532101429	0.14955445784082172	0.8252006372176452	NA	0.0993458467879651	0.0989103	NA	0.900449	NA	6.0	4.0	NA	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CKLF-CMTM1	9.445990870536061	0.15000556426391706	0.8238926310490158	NA	0.235215036197486	0.628749	NA	0.0601017	NA	5.0	6.0	NA	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FER1L6	14.533087915834825	0.15003440690109626	0.8238091341858451	0.546731	0.264014842920682	0.0152556	0.707502	0.448354	5.0	28.0	16.0	11.0	43.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SH2D4A	12.023300442866875	0.1501672983497756	0.8234246325283663	NA	0.0244466826971985	0.365684	0.320436	0.855276	NA	11.0	4.0	5.0	17.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF33A	3.7919249598709572	0.150173726267671	0.8234060429315833	NA	0.150173726267671	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
VRK3	6.741322295829009	0.1502061105352342	0.8233123994373504	NA	0.0438601813028634	NA	NA	0.783556	NA	7.0	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DTWD2	3.7909360336070015	0.150248	0.8231913003218606	NA	NA	NA	NA	0.150248	NA	NA	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FANCL	9.440600347221277	0.15027297113401544	0.8231191268180029	NA	NA	0.463855	0.0672356	0.285771	NA	NA	6.0	5.0	17.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PRRC1	3.7905141085690053	0.15027970004019697	0.8230996804639714	NA	0.150279700040197	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MPV17	3.785244488370154	0.15067618060773194	0.8219553969769279	NA	0.150676180607732	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
COL6A2	3.7846463840820768	0.15072124738091994	0.8218255202809706	NA	0.15072124738092	NA	NA	NA	NA	9.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OR6N2	3.7822991037957845	0.150898243731966	0.8213158148430619	NA	0.150898243731966	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GBA3	3.7819371482681103	0.15092555543001399	0.8212372171988804	NA	0.150925555430014	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NRL	12.00542970013974	0.15096178729312168	0.8211329710377108	0.0153229	NA	0.461383	0.690728	0.506226	5.0	NA	13.0	9.0	32.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF18	3.7751843710616	0.15143599999999996	0.8197708702597256	NA	NA	NA	NA	0.151436	NA	NA	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF510	3.774666373677614	0.151475226805547	0.8196583885569728	NA	0.151475226805547	NA	NA	NA	NA	12.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
IDO1	6.71403978719624	0.1517939028387806	0.8187456725555121	NA	0.318702173609618	NA	NA	0.109315	NA	4.0	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HEATR5A	3.7702416189219097	0.15181071815052594	0.8186975652698842	NA	0.151810718150526	NA	NA	NA	NA	18.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KDM5C	3.767578470954476	0.152013	0.8181192700365099	NA	NA	NA	NA	0.152013	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FGFBP2	3.7671636995160482	0.15204452859451198	0.8180292035630299	NA	0.152044528594512	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CHRNA5	3.76685651446085	0.15206788329147397	0.817962499175832	NA	0.152067883291474	NA	NA	NA	NA	11.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FAM210B	6.708661263442535	0.1521087224838478	0.8178458811607503	NA	0.211924247143541	NA	NA	0.164836	NA	4.0	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TACC1	3.7655450283656875	0.152167633450365	0.817677713588721	NA	0.152167633450365	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SNX19	3.7646168390797943	0.15223827002363896	0.8174761598462084	NA	0.152238270023639	NA	NA	NA	NA	8.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CD70	3.764250264311688	0.15226617593522698	0.8173965591467117	NA	0.152266175935227	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FRZB	6.705072691018774	0.15231910215932432	0.8172456288886993	NA	NA	NA	0.552708	0.0633164	NA	NA	NA	4.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SREBF1	3.762966062044298	0.152363977615343	0.8171176981675241	NA	0.152363977615343	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PIGS	3.761292353853982	0.15249153740098503	0.8167542570518389	NA	0.152491537400985	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PPP4R4	6.701837842926941	0.15250897192673002	0.816704606522726	NA	NA	0.0946342	NA	0.370396	NA	NA	5.0	NA	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GGT1	3.7608797492693657	0.152523	0.8166646611046855	NA	NA	NA	NA	0.152523	NA	NA	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF142	6.700206104423438	0.15260482878349654	0.8164317240426873	0.554233	0.063296012267125	NA	NA	NA	4.0	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
C3AR1	3.758307477340845	0.152719291517409	0.8161060993524298	NA	0.152719291517409	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
P3H3	3.755318753558763	0.152947680011709	0.8154571062291842	NA	0.152947680011709	NA	NA	NA	NA	7.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NADSYN1	9.384660855886818	0.15307257895534573	0.8151026007777349	NA	0.0520277858823689	0.480104	NA	0.366924	NA	8.0	4.0	NA	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC25A16	3.7505505104494112	0.15331276089804002	0.8144216953938018	NA	0.15331276089804	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF607	3.7471410577162567	0.15357434010100998	0.8136813421396425	NA	0.15357434010101	NA	NA	NA	NA	14.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TP53AIP1	3.746715772780625	0.153607	0.8135889926892517	NA	NA	NA	NA	0.153607	NA	NA	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GLE1	3.745811169713043	0.15367649239627507	0.8133925606289697	NA	0.153676492396275	NA	NA	NA	NA	9.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EML2	3.745546357757257	0.153696841429667	0.8133350574434	NA	0.153696841429667	NA	NA	NA	NA	8.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF501	3.7445033713670486	0.153777014189539	0.813108575826416	NA	0.153777014189539	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
G6PC2	3.7429236072636494	0.153898527877434	0.8127655344100085	NA	0.153898527877434	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DGKK	3.7396452749664304	0.154151	0.8120536535967449	NA	NA	NA	NA	0.154151	NA	NA	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TMEM235	3.7381230484983554	0.15426837102679503	0.8117231063190987	NA	0.154268371026795	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KBTBD12	6.668939457285468	0.1544522257114928	0.8112058289795265	NA	0.182146370536458	NA	NA	0.195631	NA	6.0	NA	NA	17.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SHPRH	3.7353510163739356	0.15448233771330802	0.8111211671914518	NA	0.154482337713308	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC29A2	3.735134140328631	0.154499090380841	0.8110740731565853	NA	0.154499090380841	NA	NA	NA	NA	5.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FAM71C	3.733898935308176	0.15459453887847005	0.8108058517943839	NA	0.15459453887847	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EPHX2	9.353200963811515	0.15466691873792918	0.8106025663647656	NA	0.469864838847164	0.360497	NA	0.0549672	NA	5.0	5.0	NA	20.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RPE65	3.7313682866179767	0.154790274920807	0.8102563284134894	NA	0.154790274920807	NA	NA	NA	NA	8.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
