GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
CD68	2.207993698783034	0.027244712420250845	1.5647177719021854	NA	0.383381031487202	0.0741776	NA	0.243149	NA	5.0	3.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
FAAH2	2.200660274688862	0.027760083086736265	1.5565792383592187	NA	NA	NA	NA	0.0277595	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CST3	2.1960897801458885	0.028085517939329993	1.5515175626684206	NA	NA	NA	NA	0.0280856	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
LIG1	2.192124750533512	0.028370500048198858	1.547133009418826	NA	0.456855536372592	0.0382273	NA	0.326872	NA	5.0	3.0	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CPLX3	2.1917100239799847	0.028400451480731816	1.546674755937751	NA	NA	NA	NA	0.0284009	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
KRT9	2.191116869384438	0.02844333627519644	1.5460194641684188	NA	0.0284433362751969	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
EME2	2.1880660159465863	0.0286647939356722	1.5426511759169406	NA	0.859972189911465	0.0970982	NA	0.0506605	NA	8.0	3.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
INSM2	2.183453297451437	0.0290024446647704	1.5375653931468298	NA	0.436171330501913	NA	NA	0.0209326	NA	4.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
MYO19	2.1816697801744063	0.029133912786605407	1.5356011841840251	0.167333	0.0882837855359073	NA	NA	NA	6.0	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
RP11-385D13.1	-2.181334642811679	0.02915867386996652	1.5352322315218352	NA	0.0291586738699667	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
POMGNT1	2.180345305369814	0.029231875140123	1.5341433250158738	0.500803	0.152319010615942	0.771463	0.389115	0.105426	3.0	4.0	6.0	4.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
WDR33	2.173858329064979	0.02971577638372767	1.5270129184509007	NA	0.431583054272798	0.984272	NA	0.00308603	NA	6.0	3.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
FOXD4L5	2.1722287943580336	0.02983840981791127	1.5252243254925437	NA	0.0298384098179103	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
KCTD19	2.169009349185065	0.030081974121975934	1.521693666679184	NA	0.0300819741219754	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
DDX10	2.1658274715837855	0.030324373252337437	1.5182081664173412	NA	0.0303243732523375	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
KRT76	-2.1631495954900593	0.030529675587729545	1.5152778105459985	NA	0.0305296755877296	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
RASAL3	2.160940729913551	0.030699918123361015	1.5128627827840488	NA	0.861058918191231	0.947861	0.0283382	0.0251597	NA	6.0	8.0	6.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
GPD2	2.1586112037161946	0.03088034282759171	1.510317886856222	NA	0.201764099693224	0.160232	0.386166	0.44142	NA	7.0	3.0	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
TCEANC2	2.1574621001580265	0.030969677095705937	1.50906332277638	NA	0.155015559944507	NA	NA	0.103296	NA	4.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
PANX2	2.155954328650202	0.031087231571422926	1.5074179517036115	NA	NA	NA	NA	0.0310876	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
TRMT10A	2.155327648857452	0.031136203653570352	1.5067343407985427	NA	0.638625266407242	0.00283288	NA	0.780852	NA	10.0	3.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
MBD4	2.153866315583319	0.03125065724124445	1.5051408444560923	NA	0.0312506572412444	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
RP4-816N1.8	2.152291177835928	0.031374428228931446	1.503424180069715	NA	0.0313744282289313	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ZFP28	2.151821208174163	0.03141143881179305	1.5029121701372847	NA	NA	NA	NA	0.0314114	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
RXFP2	2.1494447283771283	0.03159916303972131	1.5003244202943926	NA	0.031599163039721	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ENTPD1-AS1	2.1452317402137897	0.03193432303783167	1.495742285832921	NA	NA	0.112403	0.501427	0.145415	NA	NA	11.0	8.0	28.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
EVI5	-2.1436240493238765	0.03206302221685534	1.4939955440454205	NA	0.032063022216855	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
GALNT14	2.1433374229230537	0.03208601392085189	1.493684232412261	NA	0.0320860139208519	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
PRDX5	2.139207709949746	0.032418850054784266	1.4892023942906834	NA	0.400551927667752	0.0954728	NA	0.231162	NA	3.0	3.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ECHDC1	2.134246116999433	0.032822639465231285	1.4838264976554651	NA	0.0328226394652318	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ZNF215	2.1260048418186472	0.03350285638359739	1.4749181643437121	NA	0.0335028563835976	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CC2D2B	2.1255164417646113	0.03354354361758908	1.4743910594320295	NA	0.448407556432294	0.112403	0.501427	0.21749	NA	12.0	11.0	8.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
UBA6	2.1215223219002364	0.03387787150897892	1.47008388349315	NA	0.28551317452597	NA	NA	0.0533265	NA	4.0	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CES4A	2.119746767339782	0.034027406699367685	1.4681711481439974	NA	0.0340274066993683	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
GCN1	2.116095719429617	0.034336667486045594	1.4642418571847649	NA	0.0713025782216724	NA	NA	0.234414	NA	4.0	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SPATA21	2.1148433010663674	0.034443304950817405	1.462895183204481	NA	0.0344433049508167	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CAPN3	2.1137802148807423	0.03453404357923519	1.4617525672823397	NA	0.0345340435792352	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
OR5B17	2.1118218314268593	0.03470173403634369	1.459648823088103	NA	0.0347017340363448	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
RLN3	2.108755293482602	0.03496570935023992	1.4563576567911085	NA	0.0349657093502396	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
RASSF6	2.1083396326713952	0.035001622087831814	1.4559118285791328	NA	0.0350016220878325	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
OGDHL	2.105551025924026	0.03524337056322433	1.452922563738718	NA	0.0352433705632249	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
UBXN11	2.105348879736114	0.03526095017905626	1.452705988918122	NA	0.220388279701586	0.616107	0.0154786	0.949883	NA	12.0	5.0	4.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
C4orf54	-2.0946628788159245	0.03620097131873366	1.4412797766296266	0.403803	NA	0.20395	0.991641	0.036209	3.0	NA	6.0	6.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SH3BP2	2.092871901448736	0.03636059114828858	1.439369064659291	NA	0.0363605911482887	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
NUP160	2.090343388294771	0.036586964356065864	1.436673622710737	NA	0.873197171264883	NA	0.0605169	0.1132	NA	7.0	NA	3.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SELENOO	-2.088941261104087	0.036713011019727376	1.4351799953481856	NA	NA	0.495252	0.205126	0.0950992	NA	NA	10.0	10.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
FBXO4	2.085941576217303	0.03698391558260298	1.4319871108649007	NA	0.0369839155826026	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
HNRNPCL2	2.084225003069677	0.037139705454208964	1.430161544864385	NA	NA	0.346962	NA	0.0447457	NA	NA	6.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
HMSD	2.081311641772112	0.03740539025959462	1.427065809796332	NA	NA	NA	NA	0.0374058	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
FETUB	2.0811610463242576	0.03741916771209006	1.4269058764315845	NA	0.0374191677120901	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
KLHL30	-2.078355127978523	0.037676662389096165	1.423927576425845	NA	0.0376766623890958	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
PPP1R15A	2.0760499915451622	0.037889327629474535	1.4214831014919616	NA	0.609486333484465	0.662177	0.263599	0.0369369	NA	8.0	3.0	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
FAM71A	2.0737737078722978	0.03810033207307554	1.419071239104543	NA	0.0381003320730757	NA	NA	NA	NA	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
KIAA0895	2.073722250566981	0.038105113532160985	1.419016740078063	NA	0.359369917103549	NA	NA	0.043787	NA	6.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CDC42BPB	2.070624799787349	0.03839387273363969	1.4157380790255747	NA	NA	NA	NA	0.0383942	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
MMP20	-2.0692572111569696	0.038521956613977254	1.414291662225776	NA	NA	NA	0.100085	0.199865	NA	NA	NA	3.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
HAUS8	2.068167542860483	0.03862427117240708	1.4131397024871921	NA	0.0386242711724073	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
HIP1	2.0643407417507498	0.038985420696155376	1.4090977748963514	NA	NA	NA	NA	0.0389857	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CHAC2	2.063246016234399	0.039089260170974374	1.4079425492327302	NA	0.0390892601709746	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
MON1A	2.0622197488285616	0.039186819328620705	1.406859985414143	NA	0.0391868193286208	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
TEX45	2.0621122179700397	0.039197053397489495	1.406746579441516	NA	NA	0.079973	NA	0.243847	NA	NA	4.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SRPRB	2.0608691641759513	0.03931552381523025	1.4054359336935454	NA	NA	NA	NA	0.039315	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
FSCN2	2.0588440779097614	0.03950917763504009	1.4033020098599638	NA	NA	NA	NA	0.0395095	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
HPF1	2.0573243299123924	0.03965503854154581	1.401701623686402	NA	0.0396550385415458	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CCDC74B	2.0566409321371446	0.039720777848261134	1.400982255345341	NA	0.241595930949055	0.438913	NA	0.105842	NA	8.0	3.0	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
TNFSF13	2.0557579790591936	0.039805850252752795	1.4000530951179246	NA	NA	NA	NA	0.0398066	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
KCNIP3	2.0500131339920347	0.04036314916069617	1.3940149571586509	NA	0.0403631491606958	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ARPC4-TTLL3	-2.0487676273413897	0.04048484271836595	1.3927075435973477	NA	0.535203230515798	0.547242	0.355155	0.0510673	NA	5.0	7.0	7.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SRGAP1	2.046828710543932	0.04067490564716294	1.390673445814927	NA	0.37292966358509	NA	NA	0.0451069	NA	5.0	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
EQTN	2.045923209859286	0.040763926398570086	1.3897239912233474	NA	0.954467450537797	NA	NA	0.00317294	NA	3.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
MS4A15	2.045846288312505	0.04077149624268192	1.3896433504066426	NA	0.0407714962426826	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
AFP	2.0439852385926836	0.040955005449514754	1.3876930119436879	NA	0.0409550054495155	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
PSMB8-AS1	2.043590467702637	0.04099402176268432	1.3872794726651756	NA	NA	NA	NA	0.0409937	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
OSBPL3	2.0420877439473863	0.041142828398518544	1.3857058556737205	NA	0.0411428283985185	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SELENON	2.041705590667054	0.041180743877768974	1.3853058126696045	NA	NA	0.0460287	NA	0.372246	NA	NA	4.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
TCEB3B	2.0393621689149097	0.0414138951643487	1.3828539202141963	NA	0.0414138951643488	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SLTM	2.039028134430241	0.04144721971772441	1.3825045966395897	NA	NA	NA	NA	0.0414475	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
HIST3H2A	2.0335087860018506	0.04200114683121275	1.376738851133824	NA	0.0420011468312125	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
OR2L5	2.03348329698462	0.042003719395644075	1.3767122514715093	NA	0.0420037193956442	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SYNGR3	2.0321897654389067	0.042134448604214024	1.375362685134555	NA	0.0421344486042137	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CGNL1	2.0309102332899176	0.04226410151232673	1.3740283592066367	NA	0.64109965677824	0.0133586	NA	0.563662	NA	5.0	4.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ADGRG7	2.029891190259365	0.04236760077800902	1.3729661288329413	NA	0.66312879635687	0.181704	0.0242438	0.971745	NA	10.0	7.0	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SLC10A2	2.026953678977933	0.042667150068349834	1.369906364661772	NA	0.04266715006835	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ASB11	2.0268346898927456	0.04267932148614654	1.3697824935860121	NA	NA	0.474507	NA	0.0314595	NA	NA	4.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
LPIN1	2.026633045009385	0.04269995448571769	1.3695725878932945	NA	0.379875478266514	NA	0.172202	0.205176	NA	7.0	NA	4.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
HJURP	2.026561533334485	0.042707273832477	1.3694981503549482	NA	0.0427072738324771	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
EIF2AK4	2.0242881526086585	0.042940511910797174	1.367132782472913	NA	0.0429405119107981	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SEL1L3	2.0220735053327217	0.04316875868178863	1.364830439307603	NA	0.0431687586817882	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
TMEM234	2.021636804830114	0.04321388687370952	1.3643766693081663	NA	0.0432138868737097	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
KRT24	-2.0215178618756093	0.043226185224804564	1.3642530899097818	NA	0.351999874963166	0.35844	NA	0.098471	NA	7.0	6.0	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CEP78	2.0187011989593633	0.043518285312175664	1.36132822484781	NA	0.667431752632276	0.167671	0.342007	0.201323	NA	7.0	6.0	3.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SYTL5	2.0167658691053387	0.04371995232334015	1.359320320320724	NA	NA	NA	NA	0.0437196	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SCPEP1	2.016152291810121	0.04378405341091711	1.358684035081785	0.0314481	0.572018139634863	0.0943676	0.944189	0.850074	4.0	4.0	5.0	3.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CHRND	2.015044784887529	0.043899956780432	1.3575359073211846	NA	NA	0.886041	0.0542874	0.0874627	NA	NA	4.0	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ST14	2.0139651440689192	0.04401319314538786	1.3564171223455777	NA	NA	NA	NA	0.0440134	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
DOCK6	2.0126526209286855	0.044151187001510994	1.35505761595331	0.295177	0.743346372657041	0.499531	0.164616	0.288583	5.0	23.0	16.0	11.0	53.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
LCNL1	2.0124915221148525	0.04416814947405194	1.3548907961240741	NA	0.0441681494740516	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
BRAT1	2.0119797257846987	0.04422207421189305	1.3543608909374742	NA	0.346679351517025	0.177192	0.31121	0.471049	NA	8.0	7.0	5.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
CPSF3L	-2.0111457066381737	0.04431006858008239	1.3534975777966818	NA	0.0443100685800822	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
LAMA5	2.010912841902536	0.044334663675123724	1.3532565817654303	NA	0.285746966114392	0.502825	NA	0.0809068	NA	12.0	3.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SUSD2	2.0097644671058816	0.04445612319810653	1.352068412691462	NA	0.0040676451049369	0.98323	0.885793	0.189754	NA	10.0	7.0	4.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
EIF4EBP3	-2.009615639636217	0.04447188468314267	1.351914465105936	NA	0.0444718846831425	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ANXA10	2.0094914673900326	0.044485038679144724	1.3517860274823226	NA	0.0877802081962203	0.151054	NA	0.735745	NA	6.0	4.0	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
PASD1	2.0092482181904985	0.044510816423625484	1.351534439754241	NA	NA	NA	NA	0.0445106	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
HORMAD2	2.008931941945886	0.044544351877660926	1.3512073556870958	NA	NA	0.675458	0.473786	0.0190487	NA	NA	4.0	5.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SDPR	2.005918319613891	0.04486496335297075	1.3480926826574358	NA	0.0448649633529706	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
DUSP13	-2.0049574053119095	0.04496760086524563	1.3471002825183265	NA	0.044967600865246	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
TRIM16L	2.004868893648757	0.04497706495499838	1.3470088885054956	NA	0.0927891298346254	NA	0.0141989	0.508917	NA	8.0	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
GLT8D1	-2.0026375918402657	0.04521620185915145	1.3447059210019194	NA	0.0452162018591512	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
OSR2	-2.0004434435774505	0.04545240123077508	1.3424431682455675	NA	0.0454524012307752	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SLC16A12	2.0001831345306265	0.04548049229693163	1.342174843001811	NA	NA	NA	NA	0.0454798	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
PPP1R42	-1.9946915578173932	0.04607653071139487	1.3365202281442718	NA	0.046076530711395	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
RPL3L	-1.99429242633463	0.04612010644415079	1.3361096990344512	NA	0.046120106444151	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
NUB1	1.9938513122957635	0.04616830604765848	1.3356560597709426	NA	NA	NA	NA	0.0461682	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
KCNQ1	1.9928674150776726	0.046275967265967236	1.3346444948034362	NA	0.0462759672659675	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
SERPINB8	-1.9902904568982505	0.04655894865182673	1.331996835056307	NA	0.064365467109479	NA	NA	0.334517	NA	4.0	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
OR52E4	1.9894611567676599	0.046650325121122355	1.3311453251689849	NA	0.0466503251211223	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ZBTB45	1.987688017776231	0.0468462049368669	1.3293255860298983	NA	0.0459809964623773	0.328446	NA	0.638384	NA	3.0	3.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
WDR72	1.9842829571643545	0.04722430501242015	1.3258344247558775	NA	0.0472243050124203	NA	NA	NA	NA	15.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
POMGNT2	1.983957771088657	0.04726054776417524	1.325501249068862	NA	NA	NA	NA	0.04726	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
RP11-235E17.2	1.9808279356376741	0.04761057285544879	1.3222965930169068	NA	0.0476105728554487	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
PLA2G3	1.9805052966169228	0.04764677877588284	1.3219664550917045	NA	0.0476467787758823	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ZNF212	-1.976275165589739	0.048123620735291826	1.3176417045615891	NA	0.0481236207352914	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
USP54	-1.9758560862629173	0.04817107902509109	1.3172136254440379	NA	0.0481710790250909	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
DELE1	1.9745417137773165	0.0483201791623481	1.3158714640997786	0.0483201	NA	NA	NA	NA	3.0	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
ARL8B	1.97445663178285	0.04832984406063629	1.3157846061380578	NA	0.0483298440606366	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP3
