GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SPAG9	-0.460202003834366	0.6453712328082308	0.19019039702180426	NA	0.64537123280823	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
GOPC	0.46015285780215626	0.6454065059962277	0.19016666102071056	NA	0.645406505996228	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MNDA	-0.46014672589898276	0.6454109070539454	0.1901636995560417	0.708894	0.305793781668026	NA	2.0	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR10K1	-0.45991229741813167	0.6455791729807203	0.1900504888272613	NA	0.64557917298072	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AKNA	-0.4598502641078097	0.6456237017176769	0.1900205344565997	NA	0.582893297326721	0.919421	NA	6.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ETV1	0.45976912796181707	0.6456819447650701	0.1899813576216216	NA	0.645681944765069	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DPP7	-0.45970726953582725	0.6457263508879998	0.1899514904847547	0.871265	0.625499336791453	NA	3.0	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CST4	-0.4596156409033957	0.6457921303804155	0.18990725159693767	NA	0.595373887356876	0.905331	NA	3.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LIPA	-0.45957883961982293	0.6458185505194075	0.18988948444659332	NA	0.601877658155393	0.897959	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PLA2G1B	-0.4593830939880512	0.6459590864635075	0.1897949883297306	NA	0.645959086463508	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
BNIP2	-0.459325262462014	0.6460006091349078	0.1897670724943827	NA	0.646000609134907	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ARMC5	0.45912015321624583	0.6461478851738257	0.1896680727717079	NA	0.646147885173826	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
HIF3A	-0.45886097267319625	0.6463340062432741	0.1895429934889375	NA	0.646334006243274	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KRTAP19-4	-0.45862800431884515	0.646501322875531	0.18943058212626998	NA	0.64650132287553	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
C4orf3	0.458624050477929	0.6465041626573393	0.18942867447532344	NA	0.646504162657339	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
WRAP53	0.4584232132842976	0.6466484174722043	0.1893317809280246	NA	0.646648417472204	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TLR1	-0.45837783259374265	0.6466810147839757	0.18930988885276967	0.952699	0.555910917945555	NA	2.0	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
POLR2M	0.45827301305203577	0.6467563100881699	0.18925932538976623	NA	0.646756310088169	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
E2F7	-0.458199688465199	0.6468089836865634	0.1892239567025465	NA	0.646808983686564	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
GLDN	-0.45808547860929855	0.6468910312343978	0.18916887005662392	NA	0.646891031234397	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FAM53B	0.4580708487604869	0.6469015415238608	0.18916181396306894	NA	0.64690154152386	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AURKC	-0.4580325764154658	0.6469290372487734	0.18914335522232933	NA	0.646929037248773	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SIPA1	-0.45796626822226894	0.6469766757069053	0.1891113758913854	NA	0.646976675706905	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LGSN	-0.45781076403250415	0.6470884018107783	0.18903638425246375	NA	0.647088401810779	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CLDN18	0.4577354100843779	0.6471425447119062	0.18900004767239514	NA	0.647142544711907	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
NPHP3	0.45765163044556306	0.6472027437860348	0.18895965022055458	0.711502	0.887887550583696	0.192406	2.0	20.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ZC2HC1B	-0.45762851096702006	0.6472193564770019	0.1889485026976322	NA	0.647219356477002	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PDCD11	-0.45761637346038997	0.6472280780523205	0.18894265042131198	NA	0.64722807805232	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ARHGAP12	-0.45761057405427075	0.6472322453138843	0.18893985416920728	NA	0.595787862189293	0.907105	NA	4.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RPF1	0.4575418844755663	0.6472816042161167	0.18890673548316078	NA	0.647281604216117	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CPXM1	0.457355022030887	0.6474158875310778	0.18881664725285194	NA	0.647415887531077	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FCHSD2	-0.45702128254457614	0.6476557483533463	0.18865577548353712	NA	0.647655748353346	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PCDHA9	-0.45687128230539864	0.6477635664570992	0.1885834825864312	0.901085	0.60179348466322	NA	2.0	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ATP11C	0.45665752461202613	0.6479172253070861	0.18848047389573838	NA	0.647917225307086	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR8B3	-0.45662783997009576	0.6479385651777052	0.18846617016206166	NA	0.647938565177705	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TMEM207	0.4564264342268128	0.6480833605657954	0.18836912884344637	NA	0.648083360565796	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
NOC4L	0.45618293944895083	0.6482584325377916	0.18825182522453876	0.175658	0.478259086609689	NA	2.0	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ARHGAP24	-0.45617467517926685	0.6482643748627273	0.18824784423953098	NA	0.239019133093374	0.594509	NA	3.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
FBXO30	-0.45615915245252137	0.6482755363555378	0.1882403668380324	NA	0.648275536355538	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
C14orf178	-0.4561541095711721	0.6482791624161435	0.1882379376646029	NA	0.648279162416143	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
DMXL2	-0.45603637791040386	0.6483638191948662	0.18818122818878164	NA	0.648363819194866	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR9I1	-0.45602008397376353	0.6483755359610945	0.1881733800010967	NA	0.648375535961095	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TNFAIP1	-0.455894905559491	0.6484655530979904	0.18811308896586781	NA	0.64846555309799	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MANF	0.45588227950285093	0.6484746329156319	0.18810700801511773	NA	0.648474632915633	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ITSN1	0.4554201231494146	0.648807020892897	0.187884459169056	NA	0.648807020892897	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SIAE	0.45537208044741667	0.6488415777528821	0.18786132832512392	NA	0.648841577752882	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
IGFALS	0.45530592574555395	0.6488891637152818	0.18782947838856134	NA	0.648889163715282	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
C1QTNF1	-0.45518753469143114	0.6489743275626745	0.18777248288898543	NA	0.648974327562675	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
RADIL	-0.45505839369558493	0.649067229545484	0.1877103172081719	NA	0.649067229545484	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
KRTAP13-3	-0.4548614165541514	0.6492089422891967	0.1876155067754005	NA	0.649208942289196	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MAP6	-0.45484592832276927	0.6492200856422959	0.18760805238758738	NA	0.649220085642296	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ANKK1	0.4548164840129426	0.6492412702234073	0.18759388123549672	0.289037	0.676656766436008	NA	2.0	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
NIF3L1	0.4547909198625418	0.6492596633389398	0.1875815777732891	NA	0.280495408037971	0.0850024	NA	7.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PCDHGA5	-0.45469706718028324	0.6493271911102536	0.18753641030777415	0.12893	0.121588624602287	0.413721	9.0	7.0	68.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AP000295.9	-0.4546462504514936	0.6493637553642306	0.18751195544607757	NA	0.649363755364231	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AP1M2	-0.4544822238704722	0.6494817834743802	0.18743302541851728	NA	0.649481783474381	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
SPINT4	0.45406547668886316	0.6497817005539184	0.1872325236164015	NA	0.748439926684941	0.335625	NA	2.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
BAIAP2L2	-0.45405149813912127	0.6497917613680171	0.18722579932389377	NA	0.609203757665397	0.895842	NA	7.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CPB2	0.453934143837764	0.6498762275703414	0.18716934920595502	NA	0.649876227570341	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR51B6	-0.4538857460275955	0.6499110633878582	0.18714607000722916	NA	0.649911063387858	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ATPIF1	-0.45379488041744365	0.6499764687820833	0.1871023659157295	NA	0.649976468782083	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ITGA9	-0.4537503307394736	0.650008536786435	0.18708093958038136	NA	0.650008536786435	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
PHB2	0.4536701813151216	0.6500662320363231	0.1870423929840228	NA	0.650066232036324	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MRVI1	-0.45354881778281864	0.6501535990941114	0.18698402895934596	NA	0.650153599094112	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
B4GALNT4	-0.4534791150215875	0.6502037788221525	0.1869505108213747	NA	0.650203778822153	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CHST2	-0.45341543321182176	0.6502496253924319	0.1869198893282397	NA	0.650249625392432	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
LGALS2	-0.4533542105981198	0.6502937027569773	0.1868904515451349	NA	0.650293702756977	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ADAMTS13	-0.45329592906488114	0.6503356638203985	0.1868624290219269	NA	0.596481290969409	0.911149	NA	11.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MEI4	0.45310215985805563	0.6504751801642306	0.18676926993000498	NA	0.65047518016423	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CARHSP1	0.45306590503534017	0.6505012854676533	0.18675184088416757	NA	0.650501285467654	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
MTAP	0.45300975116025644	0.6505417199402117	0.18672484643703027	NA	0.650541719940212	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
GPANK1	0.4529505167385852	0.6505843737231141	0.18669637217516794	NA	0.790003968548075	0.364473	NA	3.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OCIAD2	-0.45294063019100905	0.6505914929832284	0.18669161977318752	NA	0.608300767716954	0.898106	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
OR6C1	-0.45286552240883965	0.6506455788130783	0.18665551693232077	NA	0.650645578813078	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ABCC5	-0.45286536971386815	0.6506456887720566	0.1866554435366426	NA	0.650645688772057	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
CYP2S1	0.4526938300693168	0.6507692230123274	0.18657299444442604	NA	0.650769223012327	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TRPC3	0.4526701086794689	0.650786306721526	0.18656159368515557	NA	0.650786306721526	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
ANO6	0.45252648289678743	0.650889747289327	0.1864925693411077	NA	0.650889747289328	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
AGK	-0.45242079981466954	0.6509658654800455	0.1864417838163307	NA	0.650965865480045	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
UFM1	-0.4524189262279439	0.6509672149628484	0.1864408835044122	NA	0.650967214962849	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
TBC1D30	0.4522802555933204	0.651067098028349	0.18637425136755567	NA	0.651067098028348	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP2
